order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales_$,quantity,profit_$
CA-2018-110611,10-06-2018,13-10-2018,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",84,5,-14
CA-2018-109680,10-06-2018,10-09-2018,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386,2,54
CA-2018-117429,10-07-2018,13-10-2018,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",130,5,21
CA-2018-132801,10-07-2018,10-12-2018,Standard Class,JG-15805,John Grady,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107,10,11
CA-2018-142951,10-08-2018,10-08-2018,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23,3,5
CA-2018-119977,10-08-2018,13-10-2018,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,124,4,56
CA-2018-137911,10-09-2018,15-10-2018,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",89,2,31
CA-2018-138240,10-09-2018,14-10-2018,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,145,3,42
CA-2018-140403,10-10-2018,10-10-2018,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122,3,14
CA-2018-150329,10-10-2018,14-10-2018,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,47,7,4
CA-2018-103492,10-10-2018,15-10-2018,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,720,6,72
US-2018-105137,10-10-2018,10-10-2018,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,102,2,-71
US-2018-134054,10-10-2018,10-10-2018,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",256,7,113
US-2018-126571,10-11-2018,15-10-2018,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,282,2,11
CA-2018-116834,10-11-2018,16-10-2018,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63,11,19
CA-2018-157924,10-11-2018,13-10-2018,First Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,32,4,8
CA-2018-114314,10-11-2018,15-10-2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7,1,3
CA-2018-128538,10-11-2018,15-10-2018,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,90278,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",8,1,4
CA-2018-139451,10-12-2018,16-10-2018,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",15,5,4
US-2018-154655,10-12-2018,17-10-2018,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22,2,3
CA-2018-151995,13-10-2018,15-10-2018,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,12,4,3
CA-2018-164742,13-10-2018,18-10-2018,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",246,2,27
CA-2018-123316,13-10-2018,17-10-2018,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Mount Vernon,New York,10550,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,8,3,3
CA-2018-132010,13-10-2018,15-10-2018,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,36,5,17
US-2018-146353,14-10-2018,16-10-2018,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,23,4,11
CA-2018-163748,14-10-2018,18-10-2018,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3,4,-9
US-2018-151015,14-10-2018,20-10-2018,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322,13,101
CA-2018-151330,14-10-2018,17-10-2018,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149,East,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3,30
CA-2018-143182,15-10-2018,20-10-2018,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Hialeah,Florida,33012,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15,1,4
US-2018-122021,15-10-2018,17-10-2018,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183,2,-8
US-2018-109456,16-10-2018,17-10-2018,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14,3,5
CA-2018-124394,17-10-2018,22-10-2018,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,Texas,77705,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",11,5,-17
CA-2018-103086,17-10-2018,19-10-2018,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5,2,-2
CA-2018-110408,18-10-2018,20-10-2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",276,3,11
CA-2018-138450,18-10-2018,22-10-2018,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",53,6,20
CA-2018-115084,18-10-2018,22-10-2018,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605,6,145
CA-2018-143168,18-10-2018,23-10-2018,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,62,2,28
CA-2018-117317,19-10-2018,19-10-2018,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13,3,7
CA-2018-155264,19-10-2018,22-10-2018,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3,1,1
CA-2018-100867,19-10-2018,24-10-2018,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,90712,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,322,6,20
CA-2018-146703,20-10-2018,25-10-2018,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",212,4,8
CA-2018-169684,20-10-2018,23-10-2018,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",329,3,-148
CA-2018-137092,20-10-2018,22-10-2018,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,320,4,72
CA-2018-142587,21-10-2018,22-10-2018,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,122,4,14
CA-2018-169852,21-10-2018,26-10-2018,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,92024,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,36,3,12
CA-2018-100916,21-10-2018,26-10-2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",195,5,10
CA-2018-110072,22-10-2018,28-10-2018,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",94,4,13
CA-2018-151967,22-10-2018,26-10-2018,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,130,4,10
CA-2018-108707,24-10-2018,29-10-2018,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10,2,4
CA-2018-130729,24-10-2018,29-10-2018,Standard Class,AA-10375,Allen Armold,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,34,3,11
CA-2018-113047,24-10-2018,24-10-2018,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,12,3,4
US-2018-158400,25-10-2018,28-10-2018,First Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49,4,19
CA-2018-139542,25-10-2018,29-10-2018,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",41,3,1
CA-2018-162278,26-10-2018,30-10-2018,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,64,4,3
CA-2018-148285,27-10-2018,11-01-2018,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10,2,4
CA-2018-101931,28-10-2018,31-10-2018,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7,2,2
CA-2018-107769,28-10-2018,11-01-2018,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,258,2,75
CA-2018-154627,29-10-2018,31-10-2018,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,"2,736.00",6,342
CA-2018-166590,29-10-2018,11-02-2018,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2,2,1
CA-2018-106439,31-10-2018,11-04-2018,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11,3,5
CA-2018-145387,31-10-2018,11-02-2018,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49,5,19
US-2018-167262,31-10-2018,11-03-2018,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742,8,84
CA-2018-108609,31-10-2018,11-02-2018,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,"1,422.00",8,-735
US-2018-120313,31-10-2018,11-02-2018,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10003092,Technology,Phones,Motorola L804,74,2,8
CA-2018-134313,11-01-2018,11-07-2018,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43,3,4
CA-2018-148915,11-01-2018,11-05-2018,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",444,5,-94
CA-2018-102673,11-01-2018,11-05-2018,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,8,5,1
CA-2018-126907,11-01-2018,11-08-2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,16,3,5
CA-2018-152562,11-01-2018,11-08-2018,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",70,2,19
CA-2018-168305,11-01-2018,11-08-2018,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44,3,22
US-2018-137155,11-01-2018,11-05-2018,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,534,3,155
CA-2018-139423,11-01-2018,11-05-2018,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76,2,22
CA-2018-114195,11-01-2018,11-03-2018,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Mason,Ohio,45040,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",69,2,16
CA-2018-107454,11-02-2018,11-06-2018,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,35,7,16
CA-2018-129147,11-02-2018,11-06-2018,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,540,6,-108
CA-2018-120670,11-02-2018,11-06-2018,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,800,10,240
CA-2018-115889,11-02-2018,11-06-2018,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,46,2,5
CA-2018-134726,11-02-2018,11-07-2018,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",42,2,15
CA-2018-137589,11-03-2018,11-08-2018,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286,3,-64
CA-2018-121573,11-03-2018,11-07-2018,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,784,4,220
CA-2018-146731,11-03-2018,11-08-2018,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3,2,1
CA-2018-165764,11-03-2018,11-07-2018,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,26,2,-2
CA-2018-119529,11-03-2018,11-05-2018,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,7050,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,6,2,3
US-2018-124625,11-03-2018,11-07-2018,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,90,3,19
CA-2018-153619,11-03-2018,11-03-2018,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,7,4,3
CA-2018-164973,11-04-2018,11-09-2018,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,136,1,24
CA-2018-121286,11-04-2018,11-08-2018,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8,3,3
CA-2018-149244,11-04-2018,11-08-2018,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35,2,13
